;;;;;;;;;;;;;;;;;;;;
State Approved Textbook List 2007;;;;;;;;;;;;;;;;;;;;
3/25/2008;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Bristol;;;;History/Socia;;138232539;;Sociology: Understanding Society;;;;;;Rose, Glazer;;;Prentice Hall;;;1990
Bristol;;;;Mathematics;;76002845;;Everyday Math K Mathematics at Home;;;;;;;;McGraw-Hill;;;2004;
Bristol;;;;Mathematics;;75844494;;Everyday Math 1 Student Materials Set;;;;;;;;McGraw-Hill;;;2004;
Bristol;;;;Mathematics;;75844702;;Everyday Math 2 Student Materials Set;;;;;;;;McGraw-Hill;;;2004;
Bristol;;;;Mathematics;;75844923;;Everyday Math 3 Student Materials Set;;;;;;;;McGraw-Hill;;;2004;
Bristol;;;;Mathematics;;76000206;;Everyday Math 4 Student Materials Set;;;;;;;;McGraw-Hill;;;2004;
Bristol;;;;Mathematics;;76000443;;Everyday Math 5 Student Materials Set;;;;;;;;McGraw-Hill;;;2004;
Bristol;;;;Mathematics;;1572329882;;Connected Math 6;;;;;;;;Northwest;;;1998;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 5 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Bristol;;;;Mathematics;;1572329890;;Connected Math 6;;;;;;;;Northwest;;;1998;
Bristol;;;;Mathematics;;1572329874;;Connected Math 7;;;;;;;;Northwest;;;1998;
Bristol;;;;Mathematics;;1572325674;;Connected Math 7;;;;;;;;Northwest;;;1998;
Bristol;;;;Mathematics;;1572329998;;Connected Math 8;;;;;;;;Northwest;;;1998;
Bristol;;;;Mathematics;;618374221;;Passport to Algebra & Geometry;;;;;;;;McDougall Littell;;;2004;
Bristol;;;;Mathematics;;30554829;;Algebra 1 Ineractions Course 1;;;;;;;;Holt, Reinhart;;;2001;
Bristol;;;;Mathematics;;618374205;;Algebra 1 Concepts and Skills;;;;;;;;McDougall Littell;;;2004;
Bristol;;;;Mathematics;;30660513;;Algebra 1;;;;;;;;Holt, Reinhart;;;2003;
Bristol;;;;Mathematics;;30660548;;Algebra 2;;;;;;;;Holt, Reinhart;;;2003;
Bristol;;;;Mathematics;;131918443;;Intermediate Algebra;;;;;;;;Prentice Hall;;;2005;
Bristol;;;;Mathematics;;618250220;;Geometry;;;;;;;;McDougall Littell;;;2004;
Bristol;;;;Mathematics;;618087583;;Geometry Concepts and Skills;;;;;;;;McDougall Littell;;;2003;
Bristol;;;;Mathematics;;534378919;;Mathematics A Practical Odyssey;;;;;;Brooks/Cole;;;Thomson Learning;;;2001
Bristol;;;;Mathematics;;618498990;;Precalculus;;;;;;Larson, Edwards;;;McDougall Littell;;;2005
Bristol;;;;Mathematics;;61839480X;;Precalculus with Limits;;;;;;Larson, Edwards;;;McDougall Littell;;;2005
Bristol;;;;Mathematics;;618149130;;Calculus of a Single Variable;;;;;;;;Houghton Mifflin;;;2002;
Bristol;;;;Science;;78227453;;Physical Science;;;;;;;;Glencoe;;;2002;
Bristol;;;;Science;;7823896X;;Physics Principles & Problems;;;;;;;;Glencoe;;;2002;
Bristol;;;;Science;;30565375;;Modern Chemistry;;;;;;;;Holt, Reinhart;;;2002;
Bristol;;;;Science;;30520029;;Holt Chemistry;;;;;;;;Holt, Reinhart;;;2000;
Bristol;;;;Science;;30565332;;Modern Earth Science;;;;;;;;Holt, Reinhart;;;1998;
Bristol;;;;Science;;78259258;;Biology Dynamics of Life;;;;;;;;Glencoe;;;2002;
Bristol;;;;Science;;13050730X;;Biology;;;;;;;;Prentice Hall;;;2002;
Bristol;;;;Science;;201468883;;Environmental Science;;;;;;;;Addison Wesley;;;1996;
Bristol;;;;Science;;697315416;;Intro to the Biology of Marine Life;;;;;;;;Prentice Hall;;;1999;
Bristol;;;;Science;;618399410;;General Chemistry;;;;;;Ebbing;;;Houghton Mifflin;;;2006
Bristol;;;;Science;;3031352X;;Biology Journey into life;;;;;;Arms;;;Harcourt Brace;;;1989
Bristol;;;;Science;;30056535;;Modern Human Physiology;;;;;;;;Holt, Reinhart;;;1987;
Bristol;;;;Science;;877209391;;Marine Science;;;;;;;;Amsco;;;2004;
Bristol;;;;Science;;805366245;;Biology AP;;;;;;;;;;2001;;
Bristol;;;;Science;;30748828;;Modern Biology;;;;;;;;Holt, Reinhart;;;1993;
Bristol;;;;Science;;70122059;;Intro Plant Biology;;;;;;;;;;2000;;
Bristol;;;;Science;;1583568492;;Balance & Motion;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;1583568522;;Insects;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;1583568425;;Water;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;158356862X;;Earth Materials;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;159242614X;;Models & Designs;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;1583568875;;Animals;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;1582458387;;Structures of Life;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;158356831X;;Pebbles, Sand and Silt;;;;;;;;Delta;;;2003;
Bristol;;;;Science;;1933008059;;Ecosystems;;;;;;;;Smithsonian;;;2006;
Bristol;;;;Science;;892788518;;Properties of Matter;;;;;;;;Carolina Biological;;;2000;
Bristol;;;;Science;;892788577;;Energy, Machines & Motion;;;;;;;;Carolina Biological;;;2000;
Bristol Warren;;;;English/Lang;;673596451;;Seeing is Believing;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596753;;Surprise Me;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 6 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Bristol Warren;;;;English/Lang;;673596478;;Fantastic Voyage;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596419;;New Beginnings;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596443;;Picture This;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596435;;Imagine Thaat;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596370;;Take a Closer Look;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596400;;Take Me There;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596427;;My Time To Shine;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596397;;Favorite Things Old and New;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;673596389;;Lets Learn Together;;;;;;Peter Afflerback;;;Scott Foresman;;;2000
Bristol Warren;;;;English/Lang;;138382107;;Prentice Hall Literature-Bronze;;;;;;Not Listed;;;Prentice Hall;;;1996
Bristol Warren;;;;English/Lang;;138382026;;Prentice Hall Literature-Copper;;;;;;Not Listed;;;Prentice Hall;;;1996
Bristol Warren;;;;English/Lang;;138382360;;Prentice Hall Literature-Silver;;;;;;Not Listed;;;Prentice Hall;;;1996
Bristol Warren;;;;English/Lang;;821508105;;Sadlier Phonics Level K;;;;;;Not Listed;;;Sadlier-Oxford;;;
Bristol Warren;;;;English/Lang;;821508121;;Sadlier Phonics Level B;;;;;;Not Listed;;;Sadlier-Oxford;;;
Bristol Warren;;;;English/Lang;;1576215407;;Sipps Beginning Level;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576214869;;Sipps Extension Level;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576214915;;Sipps Challenge Level;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576214931;;Sipps Plus;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576213927;;Making Meaning;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576213935;;Making Meaning;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576213943;;Making Meaning;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576213951;;Making Meaning;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;157621396X;;Making Meaning;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;1576213978;;Making Meaning;;;;;;;;Developmental Studies;;;;
Bristol Warren;;;;English/Lang;;829409815;;Voyages in English;;;;;;;;Loyola Press;;;1999;
Bristol Warren;;;;English/Lang;;829409831;;Voyages in English;;;;;;;;Loyola Press;;;1999;
Bristol Warren;;;;English/Lang;;829409866;;Voyages in English;;;;;;;;Loyola Press;;;1999;
Bristol Warren;;;;English/Lang;;829409882;;Voyages in English;;;;;;;;Loyola Press;;;1999;
Bristol Warren;;;;English/Lang;;829409904;;Voyages in English;;;;;;;;Loyola Press;;;1999;
Bristol Warren;;;;English/Lang;;1886050813;;Tutor Me Training;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;1886050821;;Tutor Me Training;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;188605083X;;Tutor Me Training;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;1886050848;;Tutor Me Training;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;1886050856;;Tutor Me Training;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;1886050716;;Sitton;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;188605066X;;Sitton;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;1886050678;;Sitton;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;1886050686;;Sitton;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;1886050694;;Sitton;;;;;;;;Northwest Textbook;;;2006;
Bristol Warren;;;;English/Lang;;618170340;;Language of Literature;;;;;;Applebee,Bermudz;;;McDougall-Littell;;;2002
Bristol Warren;;;;English/Lang;;618170472;;American Literature;;;;;;Applebee,Bermudz;;;McDougall-Littell;;;2000
Bristol Warren;;;;English/Lang;;618170758;;British Literature;;;;;;Applebee,Bermudz;;;McDougall-Littell;;;2000
Bristol Warren;;;;English/Lang;;618087184;;World Literature;;;;;;Applebee,Bermudz;;;McDougall-Littell;;;2002
Bristol Warren;;;;English/Lang;;544926;;Literacy Place;;;;;;Various;;;Scholastic;;;1996
Bristol Warren;;;;English/Lang;;544934;;Literacy Place;;;;;;Various;;;Scholastic;;;1996
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 7 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Bristol Warren;;;;English/Lang;;544942;;Literacy Place;;;;;;Various;;;Scholastic;;;1996
Bristol Warren;;;;English/Lang;;544950;;Literacy Place;;;;;;Various;;;Scholastic;;;1996
Bristol Warren;;;;English/Lang;;544969;;Literacy Place;;;;;;Various;;;Scholastic;;;1996
Bristol Warren;;;;English/Lang;;590566369;;Literacy Source;;;;;;Scholastic;;;Scholastic;;;1996
Bristol Warren;;;;English/Lang;;134116534;;Choices in Literature;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;013411471X;;Deciding What's Right;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134115627;;Community Explosion;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;13415392;;You Are The Solution;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134114485;;The Me-You See;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134155058;;Where Paths Meet;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;138287732;;Writers Solution: Copper;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134116208;;Myself-My World;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134116798;;American Tapestry;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134116534;;Justice For All;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134138813;;Charting Your Own Course;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;134138570;;Making A Difference;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;English/Lang;;138287996;;Writer's Solution: Silver;;;;;;Various;;;Prentice Hall;;;1997
Bristol Warren;;;;Foreign ;;67335038X;;C'est Ca;;;;;;A. Valdrian;;;Scott Foresman;;;1990
Bristol Warren;;;;Foreign ;;155006452;;Ciao;;;;;;C. Federici Ca;;;Holt;;;1994
Bristol Warren;;;;Foreign ;;673216276;;Dis Moi;;;;;;A. Valdrian;;;Scott Foresman;;;1993
Bristol Warren;;;;Foreign ;;673207226;;Pasos Y Puentes;;;;;;B. Reynolds;;;Scott Foresman;;;1989
Bristol Warren;;;;Foreign ;;942566408;;Portugal Lingua E. Cultura;;;;;;Tom Lathrop;;;Lingua Text Ltd.;;;1995
Bristol Warren;;;;Foreign ;;673350371;;Viens Voir;;;;;;A. Valdrian;;;Scott Foresman;;;1989
Bristol Warren;;;;Foreign ;;067320720X;;Voices Y Vistas;;;;;;B. Reynolds;;;Scott Foresman;;;1990
Bristol Warren;;;;Foreign ;;673207242;;Arcos Y Alamedas;;;;;;B. Reynolds;;;Scott Foresman;;;1989
Bristol Warren;;;;History/Socia;;516004859;;Rhode Island-America The Beautiful;;;;;;Cipriano et. Al.;;;Children's Press;;;1990
Bristol Warren;;;;History/Socia;;28231972;;Human Heritage;;;;;;Greenblatt, Lemmo;;;Glencoe;;;1995
Bristol Warren;;;;History/Socia;;28231872;;Human Heritage;;;;;;Greenblatt, Lemmo;;;Glencoe,McGraw;;;1995
Bristol Warren;;;;History/Socia;;28223128;;American History Early Years;;;;;;Ritchie;;;McGraw -Hill;;;1997
Bristol Warren;;;;History/Socia;;28223659;;American History Modern Era;;;;;;Bragdon;;;McGraw -Hill;;;1997
Bristol Warren;;;;History/Socia;;134337018;;Medieval Times Today;;;;;;Jacobs;;;Prentice Hall;;;1998
Bristol Warren;;;;History/Socia;;13050226;;Geography Tools & Concepts;;;;;;Bedoya;;;Prentice Hall;;;1998
Bristol Warren;;;;History/Socia;;153084243;;All About Me;;;;;;Boehm, Hoone, ;;;Harcourt Brace;;;1997
Bristol Warren;;;;History/Socia;;134343263;;World History Connections to Today;;;;;;E. Gaynor, A. Esler;;;Prentice Hall;;;1999
Bristol Warren;;;;History/Socia;;138338078;;A History of the United States;;;;;;D. Boorstin, B. Kelley;;;Prentice Hall;;;1996
Bristol Warren;;;;History/Socia;;590356976;;American Adventures;;;;;;Ira Peck;;;Scholastic;;;1991
Bristol Warren;;;;History/Socia;;134322045;;The American Nation;;;;;;Davidson, Castillo & ;;;Prentice Hall;;;2002
Bristol Warren;;;;History/Socia;;62508113;;The World's Religions;;;;;;Huston Smith;;;Harper Collins;;;1991
Bristol Warren;;;;History/Socia;;130257141;;Today's Isms;;;;;;A. Ebenstein, W. ;;;Prentice Hall;;;2000
Bristol Warren;;;;History/Socia;;314027130;;Street Law;;;;;;Lee P. Arbermann;;;West Publishing;;;1994
Bristol Warren;;;;History/Socia;;618170464;;A History of  the Western World;;;;;;McKay, Hill, Bucker;;;Houghton Mifflin;;;2003
Bristol Warren;;;;History/Socia;;138232539;;Sociology: Understanding Society;;;;;;Rose, Glazer, & Glazer;;;Prentice Hall;;;1990
Bristol Warren;;;;History/Socia;;153020377;;Stories in Time;;;;;;Boehm, Hoone, ;;;Harcourt Brace;;;1997
Bristol Warren;;;;History/Socia;;153020385;;Stories in Time;;;;;;Boehm, Hoone, ;;;Harcourt Brace;;;1997
Bristol Warren;;;;History/Socia;;153020393;;Stories in Time;;;;;;Boehm, Hoone, ;;;Harcourt Brace;;;1997
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 8 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Bristol Warren;;;;History/Socia;;153020407;;Stories in Time;;;;;;Boehm, Hoone, ;;;Harcourt Brace;;;1997
Bristol Warren;;;;History/Socia;;153020423;;Stories in Time;;;;;;Boehm, Hoone, ;;;Harcourt Brace;;;1997
Bristol Warren;;;;History/Socia;;013050226X;;Geography Tools & Concepts;;;;;;Explorer Series;;;Prentice Hall;;;2001
Bristol Warren;;;;History/Socia;;130502162;;World Explorer: Africa;;;;;;Explorer Series;;;Prentice Hall;;;2001
Bristol Warren;;;;History/Socia;;130502286;;World Explorer: Latin America;;;;;;Explorer Series;;;Prentice Hall;;;2001
Bristol Warren;;;;History/Socia;;134336879;;The Ancient World;;;;;;Jacobs,, Randolph, et.al;;;Glencoe;;;1998
Bristol Warren;;;;History/Socia;;130502189;;World Explorer: Ancient World;;;;;;Bedoya;;;Prentice Hall;;;2000
Bristol Warren;;;;History/Socia;;130502316;;Medieval Times Today;;;;;;Explorer Series;;;Prentice Hall;;;2000
Bristol Warren;;;;History/Socia;;130502243;;World Explorer: Europe & Russia;;;;;;Explorer Series;;;Prentice Hall;;;2000
Bristol Warren;;;;History/Socia;;134337026;;World Explorer: Geog. Tools & Concepts;;;;;;Jacobs, Randolph, et.al;;;Prentice Hall;;;1998
Bristol Warren;;;;History/Socia;;134336976;;World Explorer: Medieval Times;;;;;;Jacobs, Randolph, et.al;;;Prentice Hall;;;1998
Bristol Warren;;;;History/Socia;;28216857;;The American Journey;;;;;;Applehy, Brinkley, et.al.;;;Glencoe;;;1998
Bristol Warren;;;;History/Socia;;;Rhode Island;;;;;;Heinrich;;;Children's Press;;;1990;
Bristol Warren;;;;History/Socia;;28216857;;American Journey;;;;;;Applehy, Brinkley, et.al.;;;Glencoe,McGraw;;;2000
Bristol Warren;;;;Mathematics;;1303112197;;Middle Grades Math Course 2;;;;;;Chapin, Mingworth;;;Prentice Hall;;;1995
Bristol Warren;;;;Mathematics;;130311391;;Middle Grades Math Teacher Ed.;;;;;;Chapin, Mingworth;;;Prentice Hall;;;1995
Bristol Warren;;;;Mathematics;;130311057;;Middle Grades Math Course 1;;;;;;Chapin, Mingworth;;;Prentice Hall;;;1995
Bristol Warren;;;;Mathematics;;130311138;;Middle Grades Math Teacher Ed.;;;;;;Chapin, Mingworth;;;Prentice Hall;;;1995
Bristol Warren;;;;Mathematics;;134373316;;Pre-Algebra;;;;;;Davison/Landau;;;Prentice Hall;;;2001
Bristol Warren;;;;Mathematics;;130504610;;Pre-Agebra Teacher Ed.;;;;;;Davison/Landau;;;Prentice Hall;;;2001
Bristol Warren;;;;Mathematics;;130311472;;Middle Grades Math Course 3;;;;;;Chapin, Mingworth;;;Prentice Hall;;;1995
Bristol Warren;;;;Mathematics;;1303115457;;Middle Grades Math Teacher Ed.;;;;;;Chapin, Mingworth;;;Prentice Hall;;;1995
Bristol Warren;;;;Mathematics;;130501417;;Algebra;;;;;;Belman, Hall;;;Prentice Hall;;;2001
Bristol Warren;;;;Mathematics;;130501824;;Algebra Teacher Ed.;;;;;;Belman, Hall;;;Prentice Hall;;;2001
Bristol Warren;;;;Mathematics;;201364158;;Middle Grades Math Course 3;;;;;;Charles/Dossey;;;Scott Foresman;;;1999
Bristol Warren;;;;Mathematics;;201364298;;Middle Grades Math Teacher Ed.;;;;;;Charles/Dossey;;;Scott Foresman;;;1999
Bristol Warren;;;;Mathematics;;395977223;;Algebra-Structure & Function;;;;;;Not Listed;;;McDougall-Littell;;;2000
Bristol Warren;;;;Mathematics;;1570392137;;Everyday Math;;;;;;;;Everyday Learning;;;1998;
Bristol Warren;;;;Mathematics;;1570392145;;Everyday Math;;;;;;Not Listed;;;Everyday Learning;;;1998
Bristol Warren;;;;Mathematics;;1570396973;;Everyday Math;;;;;;Not Listed;;;Everyday Learning;;;1998
Bristol Warren;;;;Mathematics;;618374221;;Passport to Algebra & Geometry;;;;;;Not Listed;;;McDougall-Littell;;;2004
Bristol Warren;;;;Mathematics;;30554829;;Algebra 1 Interactions Course 1;;;;;;Not Listed;;;Holt, Reinhart;;;2001
Bristol Warren;;;;Mathematics;;618374205;;Algebra 1 Concepts and Skills;;;;;;Not Listed;;;McDougall-Littell;;;2004
Bristol Warren;;;;Mathematics;;30660513;;Algebra 1;;;;;;Not Listed;;;Holt, Reinhart;;;2003
Bristol Warren;;;;Mathematics;;30660548;;Algebra 2;;;;;;Not Listed;;;Holt, Reinhart;;;2003
Bristol Warren;;;;Mathematics;;618250220;;Geometry;;;;;;Not Listed;;;McDougall-Littell;;;2004
Bristol Warren;;;;Mathematics;;618087583;;Geometry Concepts and Skills;;;;;;Not Listed;;;McDougall-Littell;;;2003
Bristol Warren;;;;Mathematics;;534378919;;Mathematics A Practical Odyssey;;;;;;Brooks/Cole;;;Thomson Learning;;;2001
Bristol Warren;;;;Mathematics;;61839480-X;;Precalculus with Limits;;;;;;Not Listed;;;Houghton Mifflin;;;2005
Bristol Warren;;;;Mathematics;;618149130;;Calculus of a Single Variable;;;;;;Not Listed;;;Houghton Mifflin;;;2002
Bristol Warren;;;;Mathematics;;1561073407;;Puddle Questions;;;;;;Not Listed;;;Creative Publications;;;1994
Bristol Warren;;;;Mathematics;;1561073415;;Puddle Questions;;;;;;Not Listed;;;Creative Publications;;;1994
Bristol Warren;;;;Mathematics;;1561073423;;Puddle Questions;;;;;;Not Listed;;;Creative Publications;;;1994
Bristol Warren;;;;Mathematics;;1561073431;;Puddle Questions;;;;;;Not Listed;;;Creative Publications;;;1994
Bristol Warren;;;;Mathematics;;156107344X;;Puddle Questions;;;;;;Not Listed;;;Creative Publications;;;1994
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
Page 9 of 141;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;
DistrictName;;;;SubjectDesc;;ISBN10;;Title;;;;;;Author;;;Publisher;;;PublicationYear
Bristol Warren;;;;Mathematics;;134373316;;Pre-Algebra;;;;;;Davison/Landau;;;Prentice Hall;;;2001
Bristol Warren;;;;Mathematics;;130504610;;Pre-Agebra Teacher Ed.;;;;;;Davison/Landau;;;Prentice Hall;;;2001
Bristol Warren;;;;Science;;134004094;;Nature of Science;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;132254832;;Human Biology & Health;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;134007638;;Ecology: Earth's Natural Resources;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;134004744;;Cells;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;134007301;;Exploring Earth's Wearther;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;134006232;;Dynamic Earth;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;132255901;;Parade of Life: Monerans, Protists, Fungi;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;134020901;;Matter: Building Blocks of the Universe;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;78227453;;Physical Science;;;;;;Not Listed;;;Glencoe;;;2002
Bristol Warren;;;;Science;;007823896X;;Physics Principles & Problems;;;;;;Not Listed;;;Glencoe;;;2002
Bristol Warren;;;;Science;;30565375;;Modern Chemistry;;;;;;Not Listed;;;Holt, Rinehart;;;2002
Bristol Warren;;;;Science;;30520029;;Holt Chemistry;;;;;;Not Listed;;;Holt, Rinehart;;;2000
Bristol Warren;;;;Science;;30565332;;Modern Earth Science;;;;;;Not Listed;;;Holt, Rinehart;;;1998
Bristol Warren;;;;Science;;78259258;;Biology Dynamics of Life;;;;;;Not Listed;;;Glencoe;;;2002
Bristol Warren;;;;Science;;13050730X;;Biology;;;;;;Not Listed;;;Prentice Hall;;;2002
Bristol Warren;;;;Science;;201468883;;Environmental Science;;;;;;Not Listed;;;Addison-Wesley;;;1996
Bristol Warren;;;;Science;;697315416;;Into to the Biology of Marine Life 7th;;;;;;Not Listed;;;Prentice Hall;;;1999
Bristol Warren;;;;Science;;618399410;;Ebbing General Chemistry 8th;;;;;;Not Listed;;;;;;
Bristol Warren;;;;Science;;3031352X;;Biology: Journey into Life;;;;;;Not Listed;;;;;;
Bristol Warren;;;;Science;;30056535;;Modern Human Physiology;;;;;;Not Listed;;;;;;
Bristol Warren;;;;Science;;877209391;;Marine Science;;;;;;Not Listed;;;;;;
Bristol Warren;;;;Science;;805366245;;Biology Campbell 6th;;;;;;Not Listed;;;;;;
Bristol Warren;;;;Science;;30748828;;Biology Modern;;;;;;Not Listed;;;;;;
Bristol Warren;;;;Science;;70122059;;Intro Plant Biology;;;;;;Not Listed;;;;;;
Bristol Warren;;;;Science;;134004094;;PH Science-Nature of Science;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;132255901;;PH Science-Parade of Life: Fungi/Plants;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134004337;;PH Science-Parade Animals;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134004663;;PH Science-Cells;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;132254832;;PH Science-Human Biology & Health;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134005996;;PH Science-Exploring Planet Earth;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134006232;;PH Science-Dynamic Earth;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134007301;;PH Science-Exploring Earth's Weather;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134007638;;PH Science-Ecology;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134011341;;PH Science-Exploring The Universe;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134020170;;PH Science-Electricity & Magnetism;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;139810366;;PH Science-Matter;;;;;;Not Listed;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;673148130;;Sea Treasures;;;;;;Not Listed;;;Scott Foresman;;;1983
Bristol Warren;;;;Science;;134004094;;Nature of Science;;;;;;;;Prentice Hall;;;1994;
Bristol Warren;;;;Science;;134004337;;Parade of Life: Animals;;;;;;Maton, Hopkins et.al;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134020901;;Matter: Building Blocks of the Universe;;;;;;Hopinks, Johnson, et.al.;;;Prentice Hall;;;1994
Bristol Warren;;;;Science;;134006070;;Exploring Planet Earth;;;;;;Maton, Hopkins et.al;;;Prentice Hall;;;1994
